time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2009-05-20 00:00:00+00:00,25.8,0.0,21.1,24.9,18.7,32.6,30.6,2.0,276.0,44.6,25.69,49550.25,45163.12,19.1,0.0,0.0,7.1,0.0,12.0,11.3,46.0,,,,27.2,12.2,276.0,10.8,5.2
2009-05-21 00:00:00+00:00,25.3,0.0,17.9,24.9,17.6,32.1,30.7,1.0,309.0,40.7,27.72,49617.68,45312.5,18.4,0.0,0.0,6.95,0.0,3.0,12.0,48.0,,,,23.6,10.7,309.0,7.9,4.6
2009-05-22 00:00:00+00:00,26.2,0.0,20.4,25.9,18.6,34.0,33.8,0.0,8.0,38.9,28.75,49683.45,45547.44,19.2,0.0,0.0,7.3,0.0,0.0,12.1,48.0,,,,25.2,11.2,8.0,13.7,1.1
2009-05-23 00:00:00+00:00,25.6,0.0,17.9,25.7,18.4,32.7,32.9,0.0,6.0,34.2,28.7,49747.5,45554.72,19.6,0.0,0.0,7.11,0.0,0.0,13.6,53.0,,,,25.1,11.6,6.0,13.7,6.6
2009-05-24 00:00:00+00:00,23.8,0.0,17.5,23.3,18.0,29.4,28.3,3.0,356.0,36.4,23.19,49809.73,45015.34,18.8,0.0,0.0,5.92,0.0,25.0,13.3,56.0,,,,27.3,13.0,356.0,14.4,7.9
2009-05-25 00:00:00+00:00,25.1,0.0,19.7,25.2,16.6,32.9,33.1,3.0,333.0,37.8,28.08,49870.08,45201.12,17.8,0.0,0.0,7.02,0.0,11.0,13.4,55.0,,,,24.0,10.9,333.0,9.4,5.6
2009-05-26 00:00:00+00:00,25.5,0.0,22.4,25.2,17.7,33.1,32.1,0.0,321.0,44.6,28.78,49928.46,45811.93,19.5,0.0,0.0,7.5,0.0,0.0,13.7,54.0,,,,28.6,13.8,321.0,8.6,4.7
2009-05-27 00:00:00+00:00,24.8,0.0,16.4,24.1,17.4,31.5,30.6,0.0,315.0,34.2,29.24,49984.77,45880.07,17.8,0.0,0.0,7.23,0.0,1.0,11.5,49.0,,,,24.7,11.9,315.0,9.7,5.7
2009-05-28 00:00:00+00:00,25.2,0.0,19.2,25.3,18.2,32.1,32.3,1.0,357.0,36.4,27.78,50038.95,44327.16,19.2,0.0,0.0,6.71,0.0,8.0,12.5,51.0,,,,21.4,9.4,357.0,10.8,6.4
2009-05-29 00:00:00+00:00,25.6,0.0,20.7,24.4,18.3,32.3,31.2,0.0,33.0,38.2,29.35,50090.89,46126.16,19.0,0.0,0.0,7.82,0.0,0.0,10.2,45.0,,,,28.2,13.8,33.0,16.6,9.0
2009-05-30 00:00:00+00:00,25.0,0.0,22.3,23.1,17.3,32.8,31.2,0.0,24.0,41.4,29.82,50140.53,46143.57,16.8,0.0,0.0,8.23,0.0,0.0,8.8,40.0,,,,30.6,15.1,24.0,16.2,9.2
2009-05-31 00:00:00+00:00,24.8,0.0,23.0,22.9,16.5,33.2,30.2,0.0,8.0,46.1,29.75,50187.82,46268.25,16.9,0.0,0.0,8.2,0.0,0.0,9.2,47.0,,,,33.0,16.5,8.0,17.3,10.1
2009-06-01 00:00:00+00:00,26.0,0.0,19.2,25.0,16.5,35.7,33.5,1.0,15.0,40.0,29.7,50233.14,46283.62,17.3,0.0,0.0,8.16,0.0,2.0,11.4,50.0,,,,29.4,14.7,15.0,15.1,8.7
2009-06-02 00:00:00+00:00,27.5,0.0,19.3,27.0,17.9,37.0,35.4,0.0,23.0,37.8,29.3,50276.59,46297.15,19.1,0.0,0.0,8.3,0.0,0.0,12.8,50.0,,,,27.7,14.2,23.0,15.1,9.0
2009-06-03 00:00:00+00:00,29.1,0.0,20.1,27.8,19.3,38.4,36.5,0.0,31.0,40.3,29.56,50318.12,46421.69,19.6,0.0,0.0,9.1,0.0,0.0,10.4,38.0,,,,28.9,14.3,31.0,15.8,9.4
2009-06-04 00:00:00+00:00,28.7,0.0,22.5,26.9,20.1,37.1,34.9,1.0,31.0,43.6,28.91,50357.68,46306.0,19.9,0.0,0.0,9.23,0.0,12.0,10.0,36.0,,,,32.2,16.1,31.0,17.3,7.9
2009-06-05 00:00:00+00:00,30.1,0.0,16.2,28.7,20.9,38.6,38.8,1.0,53.0,31.3,29.05,50395.25,46442.47,20.6,0.0,0.0,8.69,0.0,4.0,9.2,33.0,,,,24.6,12.5,53.0,16.9,5.9
2009-06-06 00:00:00+00:00,29.4,0.0,25.8,28.2,23.2,37.1,37.1,1.0,36.0,52.2,28.52,50430.78,46317.36,22.4,0.0,0.0,9.11,0.0,7.0,11.9,36.0,,,,32.9,16.0,36.0,15.8,7.3
2009-06-07 00:00:00+00:00,26.6,0.0,19.5,25.7,18.6,34.6,32.9,1.0,17.0,38.5,28.93,50464.24,43870.66,20.1,0.0,0.0,8.11,0.0,3.0,12.0,48.0,,,,30.9,15.1,17.0,17.6,8.4
2009-06-08 00:00:00+00:00,27.1,0.0,17.4,26.4,17.9,35.2,34.0,0.0,13.0,35.6,29.56,50495.58,46698.39,19.2,0.0,0.0,8.04,0.0,0.0,11.6,46.0,,,,26.1,12.5,13.0,11.2,6.5
2009-06-09 00:00:00+00:00,27.9,0.0,17.4,27.2,18.1,36.5,35.6,0.0,15.0,31.0,29.49,50524.78,46464.47,18.7,0.0,0.0,8.22,0.0,1.0,11.1,41.0,,,,24.1,11.7,15.0,12.2,6.8
2009-06-10 00:00:00+00:00,28.8,0.0,18.7,28.5,19.1,37.5,36.8,0.0,4.0,34.6,29.43,50551.78,46707.34,20.4,0.0,0.0,8.23,0.0,0.0,12.1,43.0,,,,24.1,11.6,4.0,12.2,7.6
2009-06-11 00:00:00+00:00,27.7,0.0,19.2,28.0,19.8,35.9,35.2,2.0,323.0,37.8,29.45,50576.57,46291.07,22.4,0.0,0.0,7.83,0.0,6.0,13.7,49.0,,,,24.5,11.1,323.0,9.7,4.9
2009-06-12 00:00:00+00:00,27.9,0.0,15.6,28.2,19.0,36.4,36.2,0.0,309.0,33.5,29.15,50599.09,46832.68,20.6,0.0,0.0,7.7,0.0,0.0,13.2,48.0,,,,22.2,10.1,309.0,9.4,5.4
2009-06-13 00:00:00+00:00,29.2,0.0,16.5,29.3,20.5,37.8,37.7,0.0,325.0,31.0,29.32,50619.32,46832.89,21.4,0.0,0.0,7.89,0.0,0.0,12.7,41.0,,,,20.2,9.1,325.0,6.1,1.1
2009-06-14 00:00:00+00:00,29.0,0.0,18.1,29.6,21.1,36.9,36.3,0.0,332.0,37.4,29.34,50637.23,46955.77,23.5,0.0,0.0,8.03,0.0,0.0,14.4,48.0,,,,23.7,11.0,332.0,8.3,2.4
2009-06-15 00:00:00+00:00,27.4,0.0,20.4,27.7,19.8,35.1,34.9,0.0,333.0,36.4,29.32,50652.77,46953.97,22.0,0.0,0.0,7.75,0.0,0.0,14.7,53.0,,,,26.7,13.1,333.0,12.2,7.4
2009-06-16 00:00:00+00:00,26.6,0.0,16.9,27.1,20.2,33.9,33.2,2.0,349.0,32.4,28.75,50665.92,44839.78,22.8,0.0,0.0,7.24,0.0,15.0,14.4,54.0,,,,23.6,10.9,349.0,9.4,4.7
2009-06-17 00:00:00+00:00,27.7,0.0,18.0,27.9,19.8,35.3,34.4,3.0,334.0,33.8,29.22,50676.63,46699.25,22.4,0.0,0.0,7.82,0.0,8.0,13.9,51.0,,,,25.4,12.0,334.0,11.9,6.2
2009-06-18 00:00:00+00:00,27.8,0.0,17.4,28.1,19.1,35.9,35.8,3.0,8.0,31.7,29.31,50684.89,46700.48,21.3,0.0,0.0,7.72,0.0,25.0,13.6,49.0,,,,22.5,10.5,8.0,9.0,5.1
2009-06-19 00:00:00+00:00,29.3,0.0,16.6,28.7,20.3,37.7,37.1,1.0,2.0,32.0,29.57,50690.67,47061.04,20.8,0.0,0.0,8.3,0.0,4.0,10.9,37.0,,,,22.2,10.3,2.0,8.3,4.7
2009-06-20 00:00:00+00:00,28.7,0.0,19.8,29.4,20.8,37.2,37.5,1.0,327.0,37.8,29.07,50693.93,46828.77,22.6,0.0,0.0,7.83,0.0,6.0,15.2,49.0,,,,24.4,11.5,327.0,9.0,5.8
2009-06-21 00:00:00+00:00,28.6,0.0,19.5,28.9,19.8,37.4,36.4,2.0,355.0,39.6,29.03,50694.67,46107.18,22.5,0.0,0.0,8.01,0.0,19.0,13.5,50.0,,,,24.9,11.2,355.0,10.8,6.0
2009-06-22 00:00:00+00:00,31.2,0.0,21.1,30.1,20.8,39.4,39.0,0.0,36.0,37.8,29.47,50692.92,47162.18,20.6,0.0,0.0,8.54,0.0,0.0,9.0,30.0,,,,20.9,9.8,36.0,9.0,2.2
2009-06-23 00:00:00+00:00,30.1,0.0,20.3,29.4,21.5,38.0,36.9,0.0,19.0,36.7,29.32,50688.71,47150.09,22.4,0.0,0.0,8.99,0.0,0.0,12.2,38.0,,,,27.9,13.9,19.0,15.8,9.3
2009-06-24 00:00:00+00:00,31.4,0.0,24.2,30.9,22.3,40.6,38.6,0.0,33.0,44.3,29.4,50682.06,47136.4,24.0,0.0,0.0,9.64,0.0,0.0,13.2,40.0,,,,30.4,15.3,33.0,15.5,7.9
2009-06-25 00:00:00+00:00,30.5,0.0,19.2,30.8,22.2,39.3,39.3,0.0,12.0,37.1,28.95,50673.0,46991.68,23.3,0.0,0.0,8.73,0.0,0.0,15.1,44.0,,,,28.5,13.9,12.0,16.6,9.2
2009-06-26 00:00:00+00:00,29.9,0.0,28.0,30.4,22.0,37.8,38.4,0.0,360.0,52.2,29.42,50661.56,47104.44,23.9,0.0,0.0,8.12,0.0,0.0,14.9,46.0,,,,26.3,12.4,360.0,15.8,8.0
2009-06-27 00:00:00+00:00,27.4,0.0,18.5,27.7,21.4,34.1,34.0,1.0,340.0,36.7,28.83,50647.77,46248.93,22.9,0.0,0.0,7.67,0.0,4.0,15.1,51.0,,,,29.6,14.0,340.0,18.7,10.6
2009-06-28 00:00:00+00:00,27.9,0.0,19.6,27.9,20.3,35.5,34.7,0.0,13.0,38.5,29.11,50631.66,46798.8,21.9,0.0,0.0,8.06,0.0,0.0,13.8,47.0,,,,27.8,13.0,13.0,13.3,7.1
2009-06-29 00:00:00+00:00,30.4,0.0,22.8,29.0,21.9,38.6,36.9,0.0,53.0,45.4,29.14,50613.26,47061.02,21.8,0.0,0.0,9.77,0.0,0.0,12.0,38.0,,,,33.5,17.6,53.0,19.4,12.6
2009-06-30 00:00:00+00:00,32.1,0.0,24.0,30.5,23.8,40.7,39.0,0.0,59.0,46.4,29.21,50592.6,47054.43,23.1,0.0,0.0,10.61,0.0,0.0,12.5,35.0,,,,36.8,19.5,59.0,25.2,15.8
2009-07-01 00:00:00+00:00,31.6,0.0,23.5,30.9,24.5,39.6,38.5,0.0,46.0,45.4,29.25,50569.71,47047.08,24.5,0.0,0.0,9.99,0.0,0.0,14.3,39.0,,,,35.4,18.5,46.0,26.6,14.0
2009-07-02 00:00:00+00:00,29.9,0.0,18.4,30.0,22.1,37.6,37.7,0.0,13.0,38.2,28.99,50544.64,46773.76,23.9,0.0,0.0,8.62,0.0,0.0,15.2,46.0,,,,29.3,14.8,13.0,16.9,10.2
2009-07-03 00:00:00+00:00,28.0,0.0,17.6,28.6,20.3,35.4,35.3,1.0,337.0,33.8,29.07,50517.41,46363.3,23.0,0.0,0.0,7.73,0.0,2.0,15.2,52.0,,,,25.9,12.4,337.0,11.9,6.7
2009-07-04 00:00:00+00:00,27.6,0.0,17.5,28.6,21.6,34.6,34.5,1.0,310.0,37.1,27.82,50488.05,44277.59,24.8,0.0,0.0,7.23,0.0,8.0,16.4,56.0,,,,25.6,11.8,310.0,9.7,3.9
2009-07-05 00:00:00+00:00,27.7,0.0,19.0,28.6,20.0,34.5,34.4,0.0,304.0,40.3,28.09,50456.61,46350.29,22.4,0.0,0.0,7.34,0.0,1.0,16.3,54.0,,,,24.9,11.7,304.0,5.8,4.3
2009-07-06 00:00:00+00:00,28.4,0.0,15.9,30.0,20.4,35.7,36.9,0.0,331.0,30.2,28.46,50423.11,45948.38,23.1,0.0,0.0,7.1,0.0,1.0,16.4,54.0,,,,20.0,8.8,331.0,7.2,4.8
2009-07-07 00:00:00+00:00,29.2,0.0,19.4,30.3,22.0,36.5,36.8,0.0,346.0,35.3,28.82,50387.6,46073.61,24.6,0.0,0.0,7.82,0.0,0.0,16.3,51.0,,,,24.5,11.7,346.0,12.2,5.8
2009-07-08 00:00:00+00:00,28.8,0.0,21.4,29.9,21.4,36.3,37.0,1.0,4.0,42.1,28.4,50350.11,45678.59,24.2,0.0,0.0,7.85,0.0,2.0,17.2,54.0,,,,27.8,13.8,4.0,12.2,6.9
2009-07-09 00:00:00+00:00,29.2,0.0,20.2,30.5,21.5,37.2,38.0,2.0,5.0,37.4,28.17,50310.67,45673.48,24.3,0.0,0.0,7.79,0.0,7.0,17.9,56.0,,,,29.0,14.2,5.0,13.0,8.3
2009-07-10 00:00:00+00:00,29.9,0.0,19.0,31.3,21.6,38.5,39.2,2.0,355.0,38.5,28.55,50269.29,45795.89,25.0,0.0,0.0,7.97,0.0,4.0,17.0,53.0,,,,25.8,12.1,355.0,11.2,7.6
2009-07-11 00:00:00+00:00,30.9,0.0,17.7,31.6,22.1,39.6,39.5,0.0,1.0,36.0,29.0,50225.56,46169.01,24.6,0.0,0.0,8.22,0.0,0.0,14.7,44.0,,,,22.1,10.2,1.0,7.9,4.7
2009-07-12 00:00:00+00:00,32.2,0.0,15.8,32.9,22.8,40.7,41.1,0.0,3.0,28.8,28.66,50179.46,45905.91,24.8,0.0,0.0,8.19,0.0,0.0,14.2,38.0,,,,19.7,9.1,3.0,10.1,4.3
2009-07-13 00:00:00+00:00,30.2,0.0,21.7,31.1,23.8,37.8,38.6,3.0,350.0,40.0,27.77,50131.08,45149.56,26.5,0.0,0.0,8.16,0.0,6.0,16.9,50.0,,,,29.9,15.0,350.0,22.3,11.2
2009-07-14 00:00:00+00:00,27.7,0.0,20.2,28.2,21.8,34.3,34.3,0.0,330.0,40.0,28.57,50080.49,45515.99,24.2,0.0,0.0,7.67,0.0,2.0,15.9,53.0,,,,29.8,14.4,330.0,13.3,7.4
2009-07-15 00:00:00+00:00,28.1,0.0,21.9,28.6,22.1,35.3,35.4,2.0,314.0,39.2,27.53,50027.76,44895.09,24.3,0.0,0.0,7.6,0.0,16.0,16.2,53.0,,,,29.8,14.4,314.0,15.1,7.2
2009-07-16 00:00:00+00:00,28.1,0.0,15.2,29.1,20.8,35.3,35.6,1.0,318.0,32.8,28.54,49972.99,45013.47,22.9,0.0,0.0,7.12,0.0,4.0,15.0,51.0,,,,22.6,9.7,318.0,11.2,6.3
2009-07-17 00:00:00+00:00,29.3,0.0,15.5,31.2,22.7,36.3,37.3,3.0,316.0,29.2,27.91,49916.26,44407.48,26.1,0.0,0.0,7.13,0.0,13.0,17.2,54.0,,,,21.0,9.2,316.0,10.4,4.7
2009-07-18 00:00:00+00:00,29.6,0.0,16.4,31.5,22.7,36.6,36.9,2.0,311.0,33.1,28.05,49857.64,44882.09,26.7,0.0,0.0,7.43,0.0,7.0,18.0,56.0,,,,24.4,11.3,311.0,10.8,5.9
2009-07-19 00:00:00+00:00,30.2,0.0,20.3,32.3,23.0,38.0,39.2,3.0,334.0,37.8,27.69,49797.22,44405.34,27.4,0.0,0.0,7.53,0.0,8.0,18.3,56.0,,,,23.4,10.6,334.0,9.4,4.9
2009-07-20 00:00:00+00:00,30.2,0.0,18.6,31.7,22.1,38.1,38.5,0.0,338.0,36.0,28.36,49735.07,44983.62,25.7,0.0,0.0,7.94,0.0,0.0,17.2,52.0,,,,24.9,11.6,338.0,8.3,4.2
2009-07-21 00:00:00+00:00,30.1,0.0,20.0,32.3,22.5,38.3,39.4,3.0,335.0,37.4,27.61,49671.27,44171.68,26.7,0.0,0.0,7.51,0.0,9.0,18.3,57.0,,,,23.9,10.8,335.0,10.4,4.7
2009-07-22 00:00:00+00:00,30.6,0.0,19.9,32.6,23.4,38.5,39.6,3.0,331.0,37.1,27.94,49605.91,44517.22,27.3,0.0,0.0,7.32,0.0,10.0,17.4,53.0,,,,22.2,10.1,331.0,11.9,7.0
2009-07-23 00:00:00+00:00,30.3,0.0,19.1,32.2,23.2,38.0,39.6,3.0,329.0,34.6,27.57,49539.05,44174.82,26.9,0.0,0.0,7.29,0.0,10.0,17.6,54.0,,,,22.4,10.1,329.0,14.8,6.3
2009-07-24 00:00:00+00:00,30.2,0.0,19.5,31.9,23.3,37.9,39.0,2.0,336.0,36.0,27.81,49470.79,44505.35,26.7,0.0,0.0,7.54,0.0,6.0,17.3,52.0,,,,23.3,10.9,336.0,13.3,7.1
2009-07-25 00:00:00+00:00,29.5,0.0,15.0,31.4,22.7,37.5,38.0,3.0,329.0,27.7,27.95,49401.18,44076.28,26.7,0.0,0.0,7.24,0.0,25.0,17.0,55.0,,,,20.7,9.3,329.0,9.4,5.7
2009-07-26 00:00:00+00:00,29.9,0.0,12.6,31.5,20.9,37.9,38.4,2.0,333.0,29.5,28.15,49330.3,44276.66,24.1,0.0,0.0,7.3,0.0,10.0,16.4,52.0,,,,19.3,8.5,333.0,8.3,4.4
2009-07-27 00:00:00+00:00,31.3,0.0,13.7,32.3,21.9,39.2,40.1,0.0,355.0,25.9,28.44,49258.24,44484.87,24.6,0.0,0.0,7.68,0.0,0.0,14.5,42.0,,,,18.1,8.2,355.0,7.9,4.4
2009-07-28 00:00:00+00:00,30.8,0.0,20.2,32.5,22.5,39.3,39.7,0.0,351.0,37.8,28.22,49185.05,44161.25,25.8,0.0,0.0,7.74,0.0,1.0,17.2,51.0,,,,22.8,10.5,351.0,9.4,5.9
2009-07-29 00:00:00+00:00,29.9,0.0,18.7,31.4,22.2,38.1,38.5,2.0,342.0,34.2,28.12,49110.83,44056.92,25.8,0.0,0.0,7.8,0.0,3.0,17.3,55.0,,,,25.5,12.2,342.0,11.9,7.6
2009-07-30 00:00:00+00:00,28.6,0.0,15.5,29.7,20.6,36.4,36.0,2.0,334.0,34.6,28.04,49035.55,43949.13,23.6,0.0,0.0,7.39,0.0,7.0,15.9,54.0,,,,22.7,10.6,334.0,9.0,5.1
2009-07-31 00:00:00+00:00,28.7,0.0,18.4,30.0,20.5,36.1,36.2,0.0,339.0,33.5,27.9,48958.63,43850.01,23.3,0.0,0.0,7.14,0.0,2.0,16.0,53.0,,,,21.0,9.8,339.0,8.3,5.4
2009-08-01 00:00:00+00:00,28.6,0.0,18.1,30.2,21.7,35.8,36.4,3.0,334.0,32.8,27.6,48879.96,43110.46,25.4,0.0,0.0,7.03,0.0,13.0,16.7,56.0,,,,22.3,10.1,334.0,10.4,5.5
2009-08-02 00:00:00+00:00,28.6,0.0,17.8,29.9,20.4,36.2,36.5,3.0,335.0,32.4,27.75,48799.66,43750.19,23.6,0.0,0.0,7.07,0.0,12.0,15.3,53.0,,,,20.6,9.2,335.0,7.9,4.3
2009-08-03 00:00:00+00:00,29.3,0.0,16.9,30.7,21.9,36.6,38.0,0.0,5.0,30.2,27.58,48717.79,43558.95,25.1,0.0,0.0,7.16,0.0,2.0,16.1,52.0,,,,20.6,9.4,5.0,10.1,6.5
2009-08-04 00:00:00+00:00,30.0,0.0,18.7,30.6,20.9,37.9,38.1,0.0,10.0,33.8,27.95,48634.47,43655.95,23.2,0.0,0.0,7.74,0.0,0.0,14.8,46.0,,,,23.1,11.0,10.0,11.5,7.6
2009-08-05 00:00:00+00:00,29.9,0.0,18.0,31.0,21.4,37.6,37.9,0.0,7.0,32.4,27.71,48549.78,43564.06,24.5,0.0,0.0,7.77,0.0,2.0,16.0,51.0,,,,23.0,11.3,7.0,9.7,6.6
2009-08-06 00:00:00+00:00,29.7,0.0,16.1,29.9,21.5,37.1,37.0,0.0,349.0,29.9,28.05,48463.81,43568.04,23.3,0.0,0.0,7.67,0.0,0.0,12.8,42.0,,,,20.4,9.5,349.0,8.6,4.6
2009-08-07 00:00:00+00:00,28.8,0.0,17.2,30.2,20.7,36.7,37.7,0.0,340.0,32.8,27.05,48376.65,43339.35,23.2,0.0,0.0,7.21,0.0,1.0,16.6,53.0,,,,21.8,10.1,340.0,7.6,4.4
2009-08-08 00:00:00+00:00,29.5,0.0,17.6,30.9,22.6,35.7,36.7,0.0,342.0,34.2,27.03,48288.38,43256.2,25.8,0.0,0.0,7.27,0.0,0.0,16.9,51.0,,,,22.2,10.5,342.0,6.8,4.8
2009-08-09 00:00:00+00:00,28.7,0.0,19.5,30.5,21.5,35.5,36.9,1.0,343.0,35.6,24.98,48199.1,43200.0,24.8,0.0,0.0,6.81,0.0,10.0,18.1,57.0,,,,24.0,11.1,343.0,7.9,4.2
2009-08-10 00:00:00+00:00,28.8,0.0,20.2,30.6,22.3,35.7,36.9,2.0,339.0,37.4,25.48,48108.88,43200.0,26.2,0.0,0.0,7.01,0.0,12.0,18.3,59.0,,,,25.4,12.2,339.0,9.7,5.5
2009-08-11 00:00:00+00:00,28.4,0.0,19.0,30.0,21.1,35.8,36.4,0.0,328.0,35.3,26.94,48017.79,43200.0,24.2,0.0,0.0,6.81,0.0,0.0,16.9,57.0,,,,23.4,10.2,328.0,8.6,5.1
2009-08-12 00:00:00+00:00,28.5,0.0,16.9,30.1,21.7,35.6,36.6,1.0,330.0,31.7,26.6,47925.94,43200.0,24.8,0.0,0.0,6.71,0.0,6.0,16.7,56.0,,,,21.3,9.5,330.0,10.1,5.1
2009-08-13 00:00:00+00:00,28.4,0.0,21.1,29.9,22.4,35.6,36.5,3.0,344.0,39.2,26.09,47833.39,43200.0,25.8,0.0,0.0,7.07,0.0,14.0,17.6,57.0,,,,26.8,12.2,344.0,11.5,6.8
2009-08-14 00:00:00+00:00,28.0,0.0,18.4,29.2,20.9,35.2,36.0,0.0,350.0,34.2,26.73,47740.23,43200.0,23.4,0.0,0.0,7.04,0.0,2.0,16.8,56.0,,,,25.4,12.1,350.0,12.2,7.6
2009-08-15 00:00:00+00:00,28.3,0.0,19.6,29.5,20.6,35.9,36.4,0.0,352.0,36.0,26.94,47646.53,43200.0,23.2,0.0,0.0,7.16,0.0,0.0,16.5,54.0,,,,24.2,11.3,352.0,11.5,6.5
2009-08-16 00:00:00+00:00,28.1,0.0,19.9,29.2,21.6,35.9,35.9,3.0,346.0,37.1,26.01,47552.36,41952.13,24.6,0.0,0.0,7.11,0.0,20.0,16.9,57.0,,,,26.8,12.8,346.0,13.3,7.3
2009-08-17 00:00:00+00:00,27.5,0.0,18.4,28.5,20.4,35.0,35.2,2.0,342.0,33.1,26.18,47457.8,42376.97,23.3,0.0,0.0,6.89,0.0,8.0,16.4,57.0,,,,23.8,11.6,342.0,10.1,4.7
2009-08-18 00:00:00+00:00,27.7,0.0,16.0,29.1,20.3,34.9,35.6,1.0,351.0,29.9,26.58,47362.93,43200.0,22.9,0.0,0.0,6.62,0.0,1.0,16.4,56.0,,,,20.5,9.4,351.0,8.3,5.9
2009-08-19 00:00:00+00:00,28.6,0.0,13.9,29.8,20.8,35.7,36.4,0.0,355.0,28.1,26.76,47267.73,43200.0,23.6,0.0,0.0,6.72,0.0,0.0,15.4,51.0,,,,19.4,8.5,355.0,10.1,5.8
2009-08-20 00:00:00+00:00,29.2,0.0,20.2,30.3,21.4,38.0,38.0,1.0,3.0,36.7,26.18,47171.54,43200.0,24.1,0.0,0.0,7.51,0.0,5.0,16.6,53.0,,,,25.2,12.2,3.0,11.9,6.8
2009-08-21 00:00:00+00:00,29.5,0.0,19.7,30.6,21.3,38.2,37.8,0.0,351.0,40.0,26.22,47074.25,43200.0,24.1,0.0,0.0,7.68,0.0,0.0,16.9,54.0,,,,27.3,13.4,351.0,12.2,7.2
2009-08-22 00:00:00+00:00,28.9,0.0,17.1,30.8,22.6,37.3,38.0,3.0,339.0,33.1,25.32,46975.93,39841.42,26.5,0.0,0.0,6.88,0.0,17.0,17.7,59.0,,,,23.2,10.5,339.0,12.2,5.8
2009-08-23 00:00:00+00:00,27.7,0.0,17.6,29.3,20.5,35.7,36.0,3.0,339.0,31.7,25.24,46876.66,39453.3,23.7,0.0,0.0,6.42,0.0,19.0,16.6,59.0,,,,20.3,9.3,339.0,7.9,4.6
2009-08-24 00:00:00+00:00,28.1,0.0,14.1,29.1,20.1,35.0,34.5,0.0,323.0,32.4,26.34,46776.54,43200.0,22.9,0.0,0.0,6.72,0.0,0.0,14.7,52.0,,,,19.6,8.5,323.0,8.3,1.5
2009-08-25 00:00:00+00:00,28.8,0.0,18.9,29.4,21.1,35.7,36.6,0.0,358.0,36.0,25.73,46675.62,43200.0,23.1,0.0,0.0,7.07,0.0,0.0,14.7,46.0,,,,21.4,10.2,358.0,8.6,5.1
2009-08-26 00:00:00+00:00,27.2,0.0,18.0,27.9,20.2,34.4,34.5,1.0,355.0,33.8,25.19,46574.0,43200.0,22.6,0.0,0.0,6.73,0.0,4.0,15.9,55.0,,,,24.9,11.9,355.0,8.6,4.7
2009-08-27 00:00:00+00:00,26.7,0.0,17.1,27.9,19.8,33.6,34.2,1.0,337.0,31.7,24.94,46471.75,43185.01,22.3,0.0,0.0,6.29,0.0,8.0,16.4,58.0,,,,22.9,10.4,337.0,10.1,5.4
2009-08-28 00:00:00+00:00,27.6,0.0,12.2,28.6,20.2,33.9,34.3,0.0,312.0,29.5,25.5,46368.93,43117.15,22.3,0.0,0.0,6.24,0.0,0.0,14.8,50.0,,,,18.1,7.7,312.0,6.8,3.2
2009-08-29 00:00:00+00:00,28.6,0.0,12.8,29.0,22.2,35.0,34.8,0.0,337.0,29.5,25.66,46265.64,43048.66,25.0,0.0,0.0,6.65,0.0,0.0,13.0,45.0,,,,18.4,8.0,337.0,5.0,1.3
2009-08-30 00:00:00+00:00,28.5,0.0,16.3,29.1,20.5,35.6,35.5,0.0,14.0,29.9,25.59,46161.93,42979.62,23.3,0.0,0.0,6.92,0.0,0.0,14.3,50.0,,,,20.7,9.8,14.0,8.6,5.3
2009-08-31 00:00:00+00:00,27.5,0.0,16.9,28.0,19.8,34.5,33.7,0.0,349.0,33.8,25.42,46057.88,42910.11,22.0,0.0,0.0,6.9,0.0,0.0,14.6,51.0,,,,23.7,11.2,349.0,10.1,5.8
2009-09-01 00:00:00+00:00,27.2,0.0,20.2,28.4,20.6,35.0,35.0,2.0,325.0,38.9,23.84,45953.56,42840.2,23.5,0.0,0.0,6.51,0.0,9.0,16.7,58.0,,,,24.1,11.4,325.0,8.6,3.3
2009-09-02 00:00:00+00:00,27.7,0.0,19.5,29.1,21.6,35.0,35.3,2.0,328.0,36.4,24.21,45849.04,42769.98,24.6,0.0,0.0,6.44,0.0,14.0,17.5,59.0,,,,23.7,11.8,328.0,7.9,4.8
2009-09-03 00:00:00+00:00,27.4,0.0,19.0,28.9,22.2,34.7,35.2,3.0,332.0,34.6,23.44,45744.38,42699.52,25.3,0.0,0.0,6.19,0.0,24.0,17.2,59.0,,,,24.3,11.2,332.0,14.8,6.5
2009-09-04 00:00:00+00:00,27.0,0.0,16.2,28.0,19.7,34.4,34.5,2.0,321.0,29.5,24.72,45639.66,42628.9,22.1,0.0,0.0,6.27,0.0,10.0,15.3,55.0,,,,20.7,9.3,321.0,8.6,4.6
